test_env,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,args,0_precision,0_recall,0_f1-score,0_support,1_precision,1_recall,1_f1-score,1_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 66}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 71}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 76}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 81}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 86}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 91}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 96}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 101}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 106}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 111}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 116}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 121}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 126}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 131}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 136}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 141}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 146}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 151}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 156}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 161}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 166}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 171}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 176}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 181}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 186}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 191}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 196}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 201}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 206}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 211}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 216}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 221}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 226}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 231}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 236}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 241}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 246}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 251}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 256}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 261}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 266}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 271}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 276}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 281}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 286}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 291}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 296}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 301}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 306}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 311}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 316}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 321}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 326}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 331}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 336}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 341}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 346}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 351}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 356}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 361}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 366}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 371}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 376}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 381}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 386}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 391}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 396}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 401}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 406}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 411}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 416}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 421}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 426}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 431}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 436}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 441}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 446}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 451}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 456}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 461}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 466}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 471}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 476}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 481}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 486}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 491}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 496}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 501}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 506}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 511}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 516}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 521}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 526}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 531}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 536}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 541}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 546}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 551}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 556}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 561}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 566}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 571}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 576}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 581}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 586}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 591}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 596}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 601}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
0,29.59,14.80,50.00,22.83,98,"{'activity_id': 4, 'test_envs': 0, 'k_num': 1, 'squared_sigma': 8, 'm': 606}",0.00,0.00,0.00,69,29.59,100.00,45.67,29,8.76,29.59,13.51,98
